City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
242,Ozernovskiy,RU,2021-12-06 21:31:00,51.5,156.5167,37.36,93,100,26.6,light rain,0,0
243,Letlhakane,BW,2021-12-06 21:31:00,-21.4167,25.5833,75.54,58,40,10.42,scattered clouds,0,0
244,Verkhnyaya Inta,RU,2021-12-06 21:31:00,65.9811,60.3094,8.37,93,100,23.58,light snow,0,0
245,Fortuna,US,2021-12-06 21:26:33,40.5982,-124.1573,51.66,73,75,5.99,broken clouds,0,0
246,Koshurnikovo,RU,2021-12-06 21:31:01,54.1667,93.3,8.74,96,86,3.42,overcast clouds,0,0
247,Tukrah,LY,2021-12-06 21:31:01,32.5341,20.5791,60.28,55,11,28.05,few clouds,0,0
248,Bontang,ID,2021-12-06 21:31:02,0.1333,117.5,76.44,86,100,7.47,overcast clouds,0,0
249,Sept-Iles,CA,2021-12-06 21:22:46,50.2001,-66.3821,27.12,96,90,11.01,snow,0,0
250,Gornozavodsk,RU,2021-12-06 21:31:02,58.3758,58.3211,-15.56,99,55,3.53,broken clouds,0,0
251,Klaksvik,FO,2021-12-06 21:24:04,62.2266,-6.589,41.92,72,98,31.16,overcast clouds,0,0
252,Xining,CN,2021-12-06 21:29:01,36.6167,101.7667,25.02,43,39,1.19,scattered clouds,0,0
253,Mackay,AU,2021-12-06 21:31:03,-21.15,149.2,81.68,83,40,8.05,scattered clouds,0,0
254,Eskisehir,TR,2021-12-06 21:31:03,39.7767,30.5206,48.11,76,75,8.05,broken clouds,0,0
255,Esperance,AU,2021-12-06 21:25:07,-33.8667,121.9,55.24,73,17,10.54,few clouds,0,0
256,Hamilton,US,2021-12-06 21:31:04,39.1834,-84.5333,39.72,58,1,4.0,clear sky,0,0
257,Barcelos,PT,2021-12-06 21:31:04,41.5388,-8.6151,57.34,96,100,4.47,overcast clouds,0,0
258,Aswan,EG,2021-12-06 21:23:35,24.0934,32.907,66.52,30,0,8.61,clear sky,0,0
259,Port Lincoln,AU,2021-12-06 21:31:04,-34.7333,135.8667,58.75,56,90,12.57,overcast clouds,0,0
260,Rawson,AR,2021-12-06 21:31:05,-43.3002,-65.1023,85.51,25,1,23.47,clear sky,0,0
261,Nouakchott,MR,2021-12-06 21:31:05,18.0858,-15.9785,71.53,24,71,11.9,broken clouds,0,0
262,Atherton,GB,2021-12-06 21:31:05,53.5237,-2.4935,41.43,90,58,11.01,light rain,0,0
263,Krasnoselkup,RU,2021-12-06 21:31:06,65.7,82.4667,-21.17,91,60,10.74,broken clouds,0,0
264,Norman Wells,CA,2021-12-06 21:26:30,65.282,-126.8329,-9.36,70,40,5.75,scattered clouds,0,0
265,Henties Bay,NA,2021-12-06 21:31:06,-22.116,14.2845,58.86,91,0,3.91,clear sky,0,0
266,Mackenzie,CA,2021-12-06 21:26:51,55.2999,-123.1698,10.62,85,90,0.0,light snow,0,0
267,Geraldton,AU,2021-12-06 21:31:07,-28.7667,114.6,75.61,46,0,14.97,clear sky,0,0
268,Urengoy,RU,2021-12-06 21:31:07,65.9667,78.3667,-12.26,87,96,12.57,overcast clouds,0,0
269,Nabire,ID,2021-12-06 21:26:51,-3.3667,135.4833,77.67,83,100,3.47,overcast clouds,0,0
270,Egvekinot,RU,2021-12-06 21:31:07,66.3167,-179.1667,2.86,91,100,5.97,overcast clouds,0,0
271,Shiraz,IR,2021-12-06 21:26:27,29.6036,52.5388,42.24,33,0,0.0,clear sky,0,0
272,Luquillo,PR,2021-12-06 21:31:08,18.3725,-65.7166,82.9,74,1,10.36,clear sky,0,0
273,General Roca,AR,2021-12-06 21:31:08,-39.0333,-67.5833,92.62,15,0,19.95,clear sky,0,0
274,Robertsport,LR,2021-12-06 21:31:09,6.7533,-11.3686,81.66,79,78,11.56,broken clouds,0,0
275,Kruisfontein,ZA,2021-12-06 21:31:09,-34.0033,24.7314,60.89,93,81,5.46,broken clouds,0,0
276,Cam Ranh,VN,2021-12-06 21:31:09,11.9214,109.1591,75.16,60,20,16.11,few clouds,0,0
277,Hualmay,PE,2021-12-06 21:31:10,-11.0964,-77.6139,69.08,80,64,9.62,broken clouds,0,0
278,Mancio Lima,BR,2021-12-06 21:31:10,-7.6142,-72.8958,82.47,89,75,6.91,broken clouds,0,0
279,Chapais,CA,2021-12-06 21:30:22,49.7834,-74.8492,19.18,96,100,9.28,snow,0,0
280,Breves,BR,2021-12-06 21:31:10,-1.6822,-50.4803,77.92,85,81,4.92,broken clouds,0,0
281,Gap,FR,2021-12-06 21:31:11,44.6667,6.0,16.07,82,66,6.55,broken clouds,0,0
282,Vila Franca Do Campo,PT,2021-12-06 21:24:39,37.7167,-25.4333,64.2,80,100,6.78,overcast clouds,0,0
283,Ketchikan,US,2021-12-06 21:31:11,55.3422,-131.6461,28.87,74,1,5.75,clear sky,0,0
284,Pandan,PH,2021-12-06 21:27:13,14.0453,124.1694,78.01,84,72,14.97,broken clouds,0,0
285,San Quintin,MX,2021-12-06 21:31:12,30.4833,-115.95,66.11,66,0,8.59,clear sky,0,0
286,Port Augusta,AU,2021-12-06 21:31:12,-32.5,137.7667,64.54,63,9,16.49,clear sky,0,0
287,Constitucion,CL,2021-12-06 21:30:56,-35.3333,-72.4167,60.82,78,62,10.25,broken clouds,0,0
288,Chara,RU,2021-12-06 21:26:53,56.9064,118.2631,-4.67,74,65,1.9,broken clouds,0,0
289,Puerto Del Rosario,ES,2021-12-06 21:31:12,28.5004,-13.8627,64.15,72,75,14.97,broken clouds,0,0
290,Constanta,RO,2021-12-06 21:31:13,44.1833,28.65,52.7,85,97,16.8,overcast clouds,0,0
291,Leningradskiy,RU,2021-12-06 21:28:20,69.3833,178.4167,-6.61,88,100,26.69,overcast clouds,0,0
292,Mitsamiouli,KM,2021-12-06 21:31:13,-11.3847,43.2844,81.09,78,86,11.41,overcast clouds,0,0
293,Ruda Nad Moravou,CZ,2021-12-06 21:31:14,49.981,16.8778,29.53,92,59,4.38,broken clouds,0,0
294,Bonfim,BR,2021-12-06 21:26:26,3.0833,-59.95,87.75,60,93,5.17,overcast clouds,0,0
295,Mount Isa,AU,2021-12-06 21:31:11,-20.7333,139.5,73.17,73,90,4.61,overcast clouds,0,0
296,Kaeo,NZ,2021-12-06 21:25:58,-35.1,173.7833,72.32,85,100,7.52,overcast clouds,0,0
297,Puerto Carreno,CO,2021-12-06 21:29:12,6.189,-67.4859,91.38,52,20,9.22,few clouds,0,0
298,Dargaville,NZ,2021-12-06 21:31:15,-35.9333,173.8833,73.81,64,100,6.04,light rain,0,0
299,Thompson,CA,2021-12-06 21:27:33,55.7435,-97.8558,-16.44,69,1,9.22,clear sky,0,0
300,Oranjemund,NA,2021-12-06 21:26:42,-28.55,16.4333,61.09,87,15,18.45,few clouds,0,0
301,Marawi,PH,2021-12-06 21:31:15,7.9986,124.2928,66.65,98,100,4.03,overcast clouds,0,0
302,Mehamn,NO,2021-12-06 21:25:10,71.0357,27.8492,24.98,93,99,11.43,overcast clouds,0,0
303,Rincon,US,2021-12-06 21:31:16,32.296,-81.2354,71.78,60,75,8.05,broken clouds,0,0
304,Snezhnogorsk,RU,2021-12-06 21:31:16,69.1933,33.2531,8.38,82,100,20.42,overcast clouds,0,0
305,Havre-Saint-Pierre,CA,2021-12-06 21:31:16,50.2334,-63.5986,28.4,100,90,17.27,snow,0,0
306,Gogrial,SS,2021-12-06 21:31:17,8.5332,28.1004,80.15,29,96,2.21,overcast clouds,0,0
307,Zalesovo,RU,2021-12-06 21:27:09,53.9939,84.7431,31.01,98,100,11.68,snow,0,0
308,Nanortalik,GL,2021-12-06 21:31:17,60.1432,-45.2371,24.46,70,58,42.21,broken clouds,0,0
309,Kushima,JP,2021-12-06 21:26:19,31.4583,131.2333,49.51,80,0,5.19,clear sky,0,0
310,Saint-Francois,FR,2021-12-06 21:25:47,46.4154,3.9054,39.47,92,90,4.61,light intensity drizzle rain,0,0
311,Husavik,IS,2021-12-06 21:31:18,66.0449,-17.3389,31.91,88,73,9.64,broken clouds,0,0
312,Stanovoye,RU,2021-12-06 21:31:18,52.7638,38.3582,28.35,94,100,12.68,light snow,0,0
313,Tuatapere,NZ,2021-12-06 21:31:18,-46.1333,167.6833,61.83,52,1,2.26,clear sky,0,0
314,Bonavista,CA,2021-12-06 21:31:19,48.6499,-53.1147,32.11,56,87,11.27,overcast clouds,0,0
315,Twin Falls,US,2021-12-06 21:31:19,42.3505,-114.6445,36.3,65,90,5.75,light rain,0,0
316,Cacheu,GW,2021-12-06 21:31:20,12.2706,-16.1658,77.0,86,69,4.47,broken clouds,0,0
317,Stary Sacz,PL,2021-12-06 21:31:20,49.5636,20.635,34.9,92,100,3.2,light snow,0,0
318,Castlemaine,AU,2021-12-06 21:31:20,-37.0667,144.2167,65.28,84,59,5.64,broken clouds,0,0
319,Half Moon Bay,US,2021-12-06 21:30:06,37.4636,-122.4286,61.95,88,75,1.99,mist,0,0
320,Gladstone,AU,2021-12-06 21:25:50,-23.85,151.25,77.79,73,76,6.91,broken clouds,0,0
321,Mendoza,AR,2021-12-06 21:30:34,-32.8908,-68.8272,85.53,45,40,3.44,scattered clouds,0,0
322,Pangai,TO,2021-12-06 21:30:15,-19.8,-174.35,82.51,61,75,12.66,broken clouds,0,0
323,Yumen,CN,2021-12-06 21:28:37,40.2833,97.2,24.26,54,100,5.5,overcast clouds,0,0
324,Batemans Bay,AU,2021-12-06 21:25:17,-35.7167,150.1833,68.92,69,7,4.59,clear sky,0,0
325,Minab,IR,2021-12-06 21:31:21,27.1467,57.0801,63.9,67,18,0.83,few clouds,0,0
326,Sobolevo,RU,2021-12-06 21:31:22,54.4299,31.8996,28.29,97,100,7.11,light snow,0,0
327,Nemuro,JP,2021-12-06 21:31:22,43.3236,145.575,42.3,78,1,10.83,clear sky,0,0
328,Lucea,JM,2021-12-06 21:31:22,18.451,-78.1736,84.06,76,16,12.48,few clouds,0,0
329,Lucera,IT,2021-12-06 21:31:23,41.5082,15.3351,45.82,74,94,17.58,overcast clouds,0,0
330,Port Hardy,CA,2021-12-06 21:30:05,50.6996,-127.4199,41.0,93,90,27.63,light rain,0,0
331,Ambanja,MG,2021-12-06 21:31:23,-13.6833,48.45,75.24,86,28,2.37,scattered clouds,0,0
332,Broome,US,2021-12-06 21:25:01,42.2506,-75.833,54.01,80,90,1.99,overcast clouds,0,0
333,Whitehorse,CA,2021-12-06 21:26:45,60.7161,-135.0538,0.37,84,90,11.01,light snow,0,0
334,Itoman,JP,2021-12-06 21:31:24,26.1247,127.6694,66.22,82,20,8.05,few clouds,0,0
335,Alice Town,BS,2021-12-06 21:31:24,25.7167,-79.3,77.45,82,34,7.56,scattered clouds,0,0
336,Mulege,MX,2021-12-06 21:31:25,26.8833,-111.9833,76.96,30,0,9.24,clear sky,0,0
337,Salinopolis,BR,2021-12-06 21:31:25,-0.6136,-47.3561,79.23,87,75,9.62,moderate rain,0,0
338,Mahibadhoo,MV,2021-12-06 21:31:26,3.7833,72.9667,82.2,73,21,10.04,few clouds,0,0
339,Aldan,RU,2021-12-06 21:31:26,58.6031,125.3894,1.6,79,100,12.73,overcast clouds,0,0
340,Pevek,RU,2021-12-06 21:28:00,69.7008,170.3133,-12.03,94,100,14.36,overcast clouds,0,0
341,Ossora,RU,2021-12-06 21:31:26,59.2353,163.0719,12.61,85,99,5.93,overcast clouds,0,0
342,Nanyamba,TZ,2021-12-06 21:31:27,-10.6833,39.8333,70.66,93,99,2.3,overcast clouds,0,0
343,Berlevag,NO,2021-12-06 21:31:27,70.8578,29.0864,22.95,86,75,14.97,light shower snow,0,0
344,Katherine,AU,2021-12-06 21:31:27,-14.4667,132.2667,80.92,74,46,0.0,scattered clouds,0,0
345,Gallup,US,2021-12-06 21:28:23,35.5281,-108.7426,57.96,21,1,3.0,clear sky,0,0
346,Aklavik,CA,2021-12-06 21:31:28,68.2191,-135.0107,16.52,85,75,6.91,broken clouds,0,0
347,Bardoli,IN,2021-12-06 21:31:28,21.1167,73.1167,70.93,65,0,6.62,clear sky,0,0
348,Awbari,LY,2021-12-06 21:31:29,26.5921,12.7805,48.18,44,0,8.68,clear sky,0,0
349,Acapulco,MX,2021-12-06 21:31:29,16.8634,-99.8901,87.62,70,1,4.61,clear sky,0,0
350,Chuy,UY,2021-12-06 21:31:29,-33.6971,-53.4616,66.78,77,5,8.79,clear sky,0,0
351,Alugan,PH,2021-12-06 21:31:30,12.2188,125.4808,80.22,77,99,13.69,overcast clouds,0,0
352,Rosetown,CA,2021-12-06 21:26:41,51.5501,-108.0014,7.99,78,100,6.91,overcast clouds,0,0
353,Kahului,US,2021-12-06 21:31:30,20.8947,-156.47,77.97,96,90,13.8,light rain,0.25,0
354,Manyana,BW,2021-12-06 21:31:31,-23.4,21.7167,77.23,20,34,11.36,scattered clouds,0,0
355,Severo-Kurilsk,RU,2021-12-06 21:31:31,50.6789,156.125,37.15,88,64,16.15,broken clouds,0,0
356,Iquique,CL,2021-12-06 21:31:31,-20.2208,-70.1431,67.66,77,89,6.02,overcast clouds,0,0
357,San Joaquin,US,2021-12-06 21:31:32,37.9333,-121.3011,53.85,79,90,0.0,haze,0,0
358,Semirom,IR,2021-12-06 21:31:32,31.4167,51.5667,34.11,55,3,4.5,clear sky,0,0
359,Sorochinsk,RU,2021-12-06 21:31:32,52.4338,53.1583,18.57,93,90,5.01,overcast clouds,0,0
360,Omsukchan,RU,2021-12-06 21:31:33,62.5333,155.8,-26.79,93,47,1.9,scattered clouds,0,0
361,Praia Da Vitoria,PT,2021-12-06 21:30:07,38.7333,-27.0667,62.85,82,75,9.15,broken clouds,0,0
362,Marienburg,PL,2021-12-06 21:31:33,54.0359,19.0266,29.12,83,81,6.15,broken clouds,0,0
363,Wajid,SO,2021-12-06 21:31:33,3.8093,43.2471,76.77,58,46,9.98,scattered clouds,0,0
364,Vao,NC,2021-12-06 21:31:34,-22.6667,167.4833,77.83,79,0,6.98,clear sky,0,0
365,Mandalgovi,MN,2021-12-06 21:31:34,45.7625,106.2708,21.18,36,57,7.81,broken clouds,0,0
366,Coahuayana,MX,2021-12-06 21:31:34,18.7333,-103.6833,92.68,45,54,5.48,broken clouds,0,0
367,Moa,CU,2021-12-06 21:31:35,20.6569,-74.9403,80.2,79,64,12.86,broken clouds,0,0
368,Lamu,KE,2021-12-06 21:31:35,-2.2717,40.902,78.91,81,99,8.46,overcast clouds,0,0
369,Resistencia,AR,2021-12-06 21:31:35,-27.4606,-58.9839,89.58,43,75,12.66,broken clouds,0,0
370,Kushmurun,KZ,2021-12-06 21:31:36,52.4503,64.6311,15.39,95,83,7.07,broken clouds,0,0
371,Abu Kamal,SY,2021-12-06 21:31:36,34.4506,40.9171,53.65,47,99,2.89,overcast clouds,0,0
372,Zyryanka,RU,2021-12-06 21:22:12,65.75,150.85,-32.24,94,96,4.21,overcast clouds,0,0
373,Sola,VU,2021-12-06 21:31:36,-13.8833,167.55,81.27,89,75,0.0,broken clouds,0,0
374,Waddan,LY,2021-12-06 21:28:17,29.1614,16.139,52.39,35,0,17.83,clear sky,0,0
375,Salalah,OM,2021-12-06 21:26:18,17.0151,54.0924,75.29,33,0,8.05,clear sky,0,0
376,Bobcaygeon,CA,2021-12-06 21:31:37,44.5462,-78.542,35.87,78,94,17.34,overcast clouds,0,0
377,Jyvaskyla,FI,2021-12-06 21:29:24,62.2415,25.7209,12.56,86,20,5.75,light snow,0,0
378,Flin Flon,CA,2021-12-06 21:31:38,54.7682,-101.865,-9.56,64,40,4.61,scattered clouds,0,0
379,Zhangye,CN,2021-12-06 21:28:00,38.9342,100.4517,24.55,58,40,5.28,scattered clouds,0,0
380,Akdepe,TM,2021-12-06 21:31:38,42.0551,59.3788,32.09,74,0,6.89,clear sky,0,0
381,Provins,FR,2021-12-06 21:31:38,48.5833,3.1667,42.85,89,96,14.18,overcast clouds,0,0
382,Fort Nelson,CA,2021-12-06 21:31:39,58.8053,-122.7002,-13.41,77,40,3.44,scattered clouds,0,0
383,Balkhash,KZ,2021-12-06 21:31:39,46.844,74.9804,33.87,99,100,3.8,light rain,0,0
384,San Lorenzo,PY,2021-12-06 21:31:39,-25.3333,-57.5333,88.74,38,20,15.01,few clouds,0,0
385,Chik,RU,2021-12-06 21:31:40,54.9928,82.4311,28.18,100,90,8.95,snow,0,0
386,Ganzhou,CN,2021-12-06 21:31:40,28.8184,115.4327,48.52,46,1,4.88,clear sky,0,0
387,Opelousas,US,2021-12-06 21:27:10,30.5335,-92.0815,78.69,100,90,0.0,thunderstorm with heavy rain,0,0
388,Talara,PE,2021-12-06 21:31:40,-4.5772,-81.2719,74.16,68,0,12.66,clear sky,0,0
389,Kiunga,PG,2021-12-06 21:25:30,-6.1219,141.2906,72.72,99,99,0.38,overcast clouds,0,0
390,Rocha,UY,2021-12-06 21:31:41,-34.4833,-54.3333,66.65,78,26,8.95,scattered clouds,0,0
391,Concarneau,FR,2021-12-06 21:31:41,47.875,-3.9225,49.05,78,31,10.67,scattered clouds,0,0
392,Lodi,US,2021-12-06 21:31:42,38.1302,-121.2725,54.84,87,100,1.34,overcast clouds,0,0
393,Piranhas,BR,2021-12-06 21:31:42,-16.4269,-51.8222,79.38,73,47,1.92,heavy intensity rain,0,0
394,Muros,ES,2021-12-06 21:31:42,42.7762,-9.0603,57.09,96,100,6.62,overcast clouds,0,0
395,Margate,GB,2021-12-06 21:31:43,51.3813,1.3862,40.03,83,13,4.0,few clouds,0,0
396,Padang,ID,2021-12-06 21:31:43,-0.9492,100.3543,76.84,81,91,3.74,overcast clouds,0,0
397,Vega De Alatorre,MX,2021-12-06 21:31:43,20.0333,-96.6333,79.97,76,6,5.79,clear sky,0,0
398,Aksu,CN,2021-12-06 21:31:44,41.1231,80.2644,27.81,52,23,2.37,few clouds,0,0
399,Winneba,GH,2021-12-06 21:31:44,5.3511,-0.6231,84.67,85,100,9.24,overcast clouds,0,0
400,Mizdah,LY,2021-12-06 21:31:44,31.4451,12.9801,45.48,44,0,20.92,clear sky,0,0
401,Letchworth,GB,2021-12-06 21:31:45,51.9794,-0.2284,39.54,89,50,1.99,scattered clouds,0,0
402,Ekuvukeni,ZA,2021-12-06 21:31:45,-28.4675,30.1551,61.9,69,1,2.62,clear sky,0,0
403,Udachnyy,RU,2021-12-06 21:31:45,66.4167,112.4,-36.33,99,78,5.06,broken clouds,0,0
404,Washim,IN,2021-12-06 21:31:46,20.1,77.15,64.85,61,0,6.53,clear sky,0,0
405,Challapata,BO,2021-12-06 21:31:46,-18.9,-66.7667,56.95,52,79,8.86,broken clouds,0,0
406,Kavieng,PG,2021-12-06 21:31:47,-2.5744,150.7967,82.33,81,100,11.48,moderate rain,0,0
407,San Ramon,US,2021-12-06 21:29:11,37.7799,-121.978,56.84,88,40,0.0,mist,0,0
408,Shellbrook,CA,2021-12-06 21:31:47,53.2168,-106.4011,-4.77,91,54,5.5,broken clouds,0,0
409,Dingle,PH,2021-12-06 21:28:27,10.9995,122.6711,74.17,88,95,4.81,overcast clouds,0,0
410,Nouadhibou,MR,2021-12-06 21:27:09,20.931,-17.0347,67.98,45,88,9.22,overcast clouds,0,0
411,Aleksandrovsk-Sakhalinskiy,RU,2021-12-06 21:31:48,50.8975,142.1561,21.06,63,47,23.8,scattered clouds,0,0
412,San Felipe,VE,2021-12-06 21:31:48,10.3399,-68.7425,74.3,88,60,6.2,broken clouds,0,0
413,Barra,BR,2021-12-06 21:31:49,-11.0894,-43.1417,81.48,57,39,4.47,scattered clouds,0,0
414,Dalbandin,PK,2021-12-06 21:31:49,28.8947,64.4101,52.34,25,0,4.21,clear sky,0,0
415,San Angelo,US,2021-12-06 21:30:19,31.4638,-100.437,53.82,28,1,4.0,clear sky,0,0
416,Shaami-Yurt,RU,2021-12-06 21:31:49,43.2294,45.3931,38.93,78,7,0.36,clear sky,0,0
417,Merauke,ID,2021-12-06 21:31:50,-8.4667,140.3333,79.95,78,100,5.14,overcast clouds,0,0
418,Aden,YE,2021-12-06 21:31:50,12.7794,45.0367,79.16,67,33,12.41,scattered clouds,0,0
419,Lambare,PY,2021-12-06 21:31:50,-25.3468,-57.6065,89.19,38,20,14.97,few clouds,0,0
420,Cockburn Town,TC,2021-12-06 21:31:51,21.4612,-71.1419,80.73,80,93,19.66,overcast clouds,0,0
421,Xushan,CN,2021-12-06 21:31:51,30.1764,121.2457,52.97,80,0,2.33,clear sky,0,0
422,San Nicolas,PH,2021-12-06 21:25:48,18.1725,120.5953,76.91,69,75,11.5,broken clouds,0,0
423,Santa Cruz Do Sul,BR,2021-12-06 21:31:52,-29.7175,-52.4258,76.98,63,69,9.82,broken clouds,0,0
424,Houma,US,2021-12-06 21:31:52,29.5958,-90.7195,79.0,76,40,11.5,scattered clouds,0,0
425,Haines Junction,CA,2021-12-06 21:31:52,60.7522,-137.5108,15.12,96,100,2.93,light snow,0,0
426,Castellana Grotte,IT,2021-12-06 21:31:53,40.8864,17.1655,47.52,81,94,21.41,overcast clouds,0,0
427,Praya,CV,2021-12-06 21:26:18,14.9215,-23.5087,75.74,73,36,19.57,scattered clouds,0,0
428,Kawalu,ID,2021-12-06 21:26:23,-7.3817,108.2082,71.26,95,100,3.13,overcast clouds,0,0
429,Perpignan,FR,2021-12-06 21:27:02,42.75,2.75,46.98,65,90,5.75,overcast clouds,0,0
430,Launceston,AU,2021-12-06 21:31:46,-41.45,147.1667,60.62,86,75,3.0,broken clouds,0,0
431,Nantucket,US,2021-12-06 21:31:53,41.2835,-70.0995,59.34,93,20,19.57,mist,0,0
432,Kamenka,RU,2021-12-06 21:31:54,51.3223,42.7678,26.74,78,100,13.04,overcast clouds,0,0
433,Yar-Sale,RU,2021-12-06 21:25:26,66.8333,70.8333,4.93,96,95,7.78,overcast clouds,0,0
434,Jalna,IN,2021-12-06 21:31:54,19.8333,75.8833,66.4,55,0,8.03,clear sky,0,0
435,Tigil,RU,2021-12-06 21:31:55,57.8,158.6667,25.95,96,100,14.36,snow,0,0
436,Baykit,RU,2021-12-06 21:27:22,61.67,96.37,-1.19,99,100,1.72,overcast clouds,0,0
437,Roma,US,2021-12-06 21:29:29,43.2128,-75.4557,53.11,90,90,5.99,moderate rain,0,0
438,Lar,IN,2021-12-06 21:31:55,26.2039,83.9717,67.12,52,6,7.25,clear sky,0,0
439,Muisne,EC,2021-12-06 21:26:38,0.6,-80.0333,82.51,79,73,7.34,broken clouds,0,0
440,Reforma,MX,2021-12-06 21:31:56,18.1,-91.0167,87.19,63,9,6.33,clear sky,0,0
441,Otsuchi,JP,2021-12-06 21:31:56,39.3667,141.9,48.54,84,100,5.68,overcast clouds,0,0
442,Khuzdar,PK,2021-12-06 21:31:57,27.7384,66.6434,47.59,44,0,1.21,clear sky,0,0
443,Innisfail,AU,2021-12-06 21:31:57,-17.5333,146.0333,83.88,75,24,5.19,few clouds,0,0
444,Sioux Falls,US,2021-12-06 21:29:02,43.55,-96.7003,15.66,53,75,11.5,broken clouds,0,0
445,Barentu,ER,2021-12-06 21:31:57,15.1139,37.5928,71.65,42,0,4.76,clear sky,0,0
446,Dunedin,NZ,2021-12-06 21:31:45,-45.8742,170.5036,51.04,92,100,10.4,overcast clouds,0,0
447,Buritizeiro,BR,2021-12-06 21:31:58,-17.3511,-44.9622,76.89,72,90,4.41,heavy intensity rain,0,0
448,Saint-Pierre,RE,2021-12-06 21:25:40,-21.3393,55.4781,78.48,74,90,13.8,overcast clouds,0,0
449,Puyo,EC,2021-12-06 21:31:59,-1.4667,-77.9833,73.87,100,75,0.0,light rain,0,0
450,Tanout,NE,2021-12-06 21:31:59,14.9709,8.8879,69.84,16,3,10.18,clear sky,0,0
451,Flinders,AU,2021-12-06 21:31:59,-34.5833,150.8552,70.38,79,31,4.72,scattered clouds,0,0
452,Otane,NZ,2021-12-06 21:32:00,-39.8833,176.6333,66.0,70,100,4.12,light rain,0,0
453,Laguna,US,2021-12-06 21:32:00,38.421,-121.4238,56.21,90,90,1.01,mist,0,0
454,Lagoa,PT,2021-12-06 21:32:00,39.05,-27.9833,63.54,79,100,20.85,overcast clouds,0,0
455,Tiksi,RU,2021-12-06 21:27:30,71.6872,128.8694,-25.22,93,100,9.73,overcast clouds,0,0
456,Joensuu,FI,2021-12-06 21:25:54,62.6012,29.7632,16.29,78,75,8.05,light shower snow,0,0
457,Huarmey,PE,2021-12-06 21:32:01,-10.0681,-78.1522,69.49,80,94,8.79,overcast clouds,0,0
458,Ranong,TH,2021-12-06 21:32:01,9.9658,98.6348,71.73,89,72,6.06,broken clouds,0,0
459,Pombia,IT,2021-12-06 21:32:02,45.653,8.6336,40.05,66,0,8.05,clear sky,0,0
460,Bezenchuk,RU,2021-12-06 21:32:02,52.982,49.4333,21.22,94,58,4.21,broken clouds,0,0
461,Orlik,RU,2021-12-06 21:25:55,52.5178,99.825,-0.9,82,95,1.86,overcast clouds,0,0
462,Rio Grande,BR,2021-12-06 21:30:08,-32.035,-52.0986,75.31,70,17,14.38,few clouds,0,0
463,Salamiyah,SY,2021-12-06 21:30:30,35.0113,37.0532,53.83,47,95,12.53,overcast clouds,0,0
464,Bardiyah,LY,2021-12-06 21:32:03,31.7561,25.0865,59.77,61,0,16.93,clear sky,0,0
465,Fonte Boa,BR,2021-12-06 21:32:03,-2.4959,-66.2662,73.78,99,99,3.56,overcast clouds,0,0
466,Otavi,NA,2021-12-06 21:32:04,-19.65,17.3333,73.76,25,6,5.5,clear sky,0,0
467,Lianzhou,CN,2021-12-06 21:28:19,24.7811,112.3825,47.52,73,0,2.37,clear sky,0,0
468,Hermiston,US,2021-12-06 21:32:04,45.8404,-119.2895,45.23,74,90,0.0,overcast clouds,0,0
469,Tallahassee,US,2021-12-06 21:31:12,30.4383,-84.2807,73.92,81,90,3.0,overcast clouds,0,0
470,Micheweni,TZ,2021-12-06 21:32:04,-4.9667,39.8333,79.48,78,100,4.47,overcast clouds,0,0
471,Quang Ngai,VN,2021-12-06 21:32:05,15.1167,108.8,65.91,82,100,7.07,overcast clouds,0,0
472,Kosh-Agach,RU,2021-12-06 21:32:05,50.0,88.6667,9.54,73,53,1.32,broken clouds,0,0
473,Caala,AO,2021-12-06 21:32:06,-12.8525,15.5606,59.9,92,94,2.19,overcast clouds,0,0
474,Sibolga,ID,2021-12-06 21:32:06,1.7427,98.7792,75.87,81,21,3.15,few clouds,0,0
475,Simao,CN,2021-12-06 21:32:06,22.7886,100.9748,55.51,79,99,2.17,overcast clouds,0,0
476,Baie-Saint-Paul,CA,2021-12-06 21:32:07,47.4411,-70.4986,41.13,90,100,7.0,snow,0,0
477,Ceres,US,2021-12-06 21:30:30,37.5949,-120.9577,59.18,78,90,5.75,overcast clouds,0,0
478,Zhigansk,RU,2021-12-06 21:28:02,66.7697,123.3711,-25.44,95,100,11.7,overcast clouds,0,0
479,Vanimo,PG,2021-12-06 21:25:27,-2.6741,141.3028,78.46,89,100,3.91,overcast clouds,0,0
480,Codrington,AU,2021-12-06 21:32:07,-38.2667,141.9667,57.09,58,99,14.61,overcast clouds,0,0
481,Vysokogornyy,RU,2021-12-06 21:32:08,50.1167,139.15,7.56,86,38,11.03,scattered clouds,0,0
482,Hasaki,JP,2021-12-06 21:32:08,35.7333,140.8333,46.8,79,96,15.21,overcast clouds,0,0
483,Talcahuano,CL,2021-12-06 21:31:28,-36.7167,-73.1167,58.64,85,93,13.73,overcast clouds,0,0
484,Vestmannaeyjar,IS,2021-12-06 21:25:06,63.4427,-20.2734,37.26,87,100,34.0,light rain,0,0
485,Lavrentiya,RU,2021-12-06 21:32:09,65.5833,-171.0,-3.12,93,100,9.17,overcast clouds,0,0
486,Baoding,CN,2021-12-06 21:27:31,38.8511,115.4903,34.99,48,0,3.98,clear sky,0,0
